application_id,requested_amount_usd,repayment_term_text,interest_rate_text,monthly_installment_usd,last_payment_amount_usd,risk_grade_band,risk_grade_detail,employment_tenure_text,housing_status,annual_income_usd,income_verification_status,origination_month,outcome_status,loan_purpose,region_code,debt_to_income_ratio,credit_score_low,credit_score_high,open_credit_lines,public_records_count,revolving_utilization_text
39409788,15000.0, 36 months,12.99,505.34,505.21,C,C2,6 years,MORTGAGE,81000.0,Source Verified,Jan-2015,Fully Paid,debt_consolidation,TX,27.14,690.0,694.0,17.0,0.0,76.1
50044004,10000.0, 36 months,6.89,308.27,308.27,A,A3,10+ years,MORTGAGE,80000.0,Source Verified,May-2015,Charged Off,credit_card,MA,13.31,690.0,694.0,10.0,0.0,59.8
63773716,30000.0, 36 months,16.55,1062.88,1062.88,D,D2,5 years,RENT,185000.0,Source Verified,Nov-2015,Charged Off,debt_consolidation,TX,4.09,725.0,729.0,5.0,0.0,26.6
60406023,17025.0, 60 months,16.55,419.01,419.01,D,D2,< 1 year,OWN,72000.0,Verified,Sep-2015,Charged Off,debt_consolidation,GA,30.78,700.0,704.0,11.0,0.0,87.6
57194598,31200.0, 60 months,10.99,678.21,17469.41,B,B4,10+ years,MORTGAGE,130000.0,Source Verified,Aug-2015,Fully Paid,credit_card,CT,12.86,690.0,694.0,28.0,0.0,30.4
60973773,3500.0, 36 months,17.86,126.29,126.29,D,D5,,OWN,9736.0,Verified,Oct-2015,Charged Off,debt_consolidation,KY,29.96,665.0,669.0,7.0,0.0,
111499233,24000.0, 36 months,19.03,880.11,0.0,D,D3,< 1 year,rent,50000.0,Source Verified,Jul-2017,Charged Off,credit_card,FL,24.44,690.0,694.0,9.0,1.0,60.8
67206081,20000.0, 60 months,13.67,461.96,461.96,C,C4,9 years,MORTGAGE,65000.0,Not Verified,Dec-2015,Charged Off,debt_consolidation,CA,14.15,690.0,694.0,13.0,0.0,52.3
60506356,27000.0, 60 months,13.99,628.11,628.11,C,C4,10+ years,MORTGAGE,76000.0,Source Verified,Sep-2015,Charged Off,debt_consolidation,TX,21.81,675.0,679.0,19.0,0.0,80.4
128084908,20000.0, 36 months, 6.72 ,614.99,14996.67,A,A3,10+ years,MORTGAGE,84000.0,Not Verified,Feb-2018,Fully Paid,home_improvement ,AR,15.76,755.0,759.0,9.0,0.0, 52.8 
57578695,20275.0, 60 months,22.99,571.45,571.45,F,F2,< 1 year,RENT,56375.0,Source Verified,Aug-2015,Charged Off,debt_consolidation,TX,29.96,670.0,674.0,5.0,0.0,52.1
78116318,20750.0, 60 months,13.67,479.28,13745.32,C,C3,2 years,MORTGAGE,62000.0,Not Verified,May-2016,Fully Paid,debt_consolidation,NY,10.78,675.0,679.0,7.0,0.0,87.4
46642926,17000.0, 36 months,9.99,548.47,11160.14,B,B3,9 years,mortgage,97248.0,Not Verified,Apr-2015,Fully Paid,debt_consolidation,PA,19.14,670.0,674.0,15.0,0.0,51.0
77587411,15200.0, 36 months,13.67,517.07,517.07,C,C3,10+ years,RENT,89561.28,Not Verified,May-2016,Charged Off,credit_card,NV,24.87,670.0,674.0,21.0,0.0,72.8
67849479,18000.0, 36 months,9.76,578.79,11152.32,B,B3,10+ years,MORTGAGE,110000.0,Source Verified,Dec-2015,Fully Paid,credit_card,WA,0.68,680.0,684.0,5.0,2.0,50.7
55934004,24000.0, 36 months,9.17,765.1,3772.26,B,B2,6 years,own,120000.0,Not Verified,Jul-2015,Fully Paid,debt_consolidation,AK,13.59,705.0,709.0,26.0,0.0,44.0
52017217,18000.0, 60 months,20.99,486.86,486.86,E,E5,3 years,RENT,80000.0,Verified,Jun-2015,Charged Off,debt_consolidation,VA,29.85,675.0,679.0,18.0,0.0,80.0
65724961,17425.0, 60 months,18.2,444.38,444.38,E,E1,10+ years,RENT,37921.0,Not Verified,Nov-2015,Charged Off,debt_consolidation,NJ,32.85,705.0,709.0,6.0,0.0,60.6
112370729,13100.0, 60 months,30.75,429.89,429.89,F,F5,10+ years,RENT,41000.0,Source Verified,Jul-2017,Charged Off,debt_consolidation,NJ,12.04,675.0,679.0,9.0,0.0,65.0
63287427,32000.0, 36 months,14.65,1103.82,22511.51,C,C5,10+ years,RENT,235000.0,Verified,Oct-2015,Fully Paid,debt_consolidation,PA,18.76,690.0,694.0,10.0,0.0,95.9
46284521,8600.0, 36 months,17.86,310.31,310.17,D,D5,,MORTGAGE,75000.0,Not Verified,Apr-2015,Fully Paid,debt_consolidation,NC,14.19,715.0,719.0,6.0,0.0,1.8
45684297,10200.0, 60 months,13.99,237.29,237.29,C,C4,1 year,RENT,44000.0,Verified,Apr-2015,Charged Off,credit_card,VA,3.96,660.0,664.0,2.0,0.0,95.4
128249694,15000.0, 60 months,20.0,397.41,397.41,D,D4,3 years,RENT,30000.0,Verified,Feb-2018,Charged Off,major_purchase,PA,3.32,690.0,694.0,5.0,0.0,39.8
36803742,23325.0, 36 months,14.99,808.46,100.0,C,C5,10+ years,RENT,95000.0,Source Verified,Jan-2015,Charged Off,credit_card,NY,3.74,660.0,664.0,6.0,2.0,40.7
115994231,35000.0, 36 months,19.03,1283.5,1283.5,D,D3,10+ years,RENT,100000.0,Source Verified,Aug-2017,Charged Off,debt_consolidation,SC,23.52,685.0,689.0,14.0,1.0,57.6
52939663,20400.0, 60 months,14.65,481.58,13539.99,C,C5,,MORTGAGE,57000.0,Verified,Jul-2015,Fully Paid,debt_consolidation,VA,31.14,720.0,724.0,12.0,0.0,43.7
113556755,40000.0, 36 months,16.02,1406.68,1406.68,C,C5,4 years,mortgage,98000.0,Not Verified,Aug-2017,Charged Off,debt_consolidation,NC,7.81,750.0,754.0,5.0,0.0,39.6
46806860,14000.0, 36 months,13.33,473.95,500.0,C,C3,5 years,RENT,275000.0,Source Verified,Apr-2015,Charged Off,debt_consolidation,NY,0.25,660.0,664.0,2.0,0.0,37.7
76402792,6000.0, 36 months,9.16,191.25,2907.09,B,B2,10+ years,RENT,60000.0,Not Verified,Apr-2016,Fully Paid,debt_consolidation,CA,14.87,705.0,709.0,9.0,0.0,39.8
64441156,3000.0, 36 months,16.55,106.29,106.29,D,D2,10+ years,RENT,54000.0,Source Verified,Nov-2015,Charged Off,small_business,NY,13.09,660.0,664.0,17.0,0.0,66.2
39691535,9500.0, 36 months,14.99,329.28,329.28,C,C5,2 years,RENT,56000.0,Not Verified,Jan-2015,Charged Off,debt_consolidation,AR,15.75,665.0,669.0,6.0,0.0,81.2
63742508,18000.0, 60 months,9.99,382.36,382.36,B,B3,9 years,MORTGAGE,90000.0,Verified,Dec-2015,Charged Off,debt_consolidation,OH,10.69,690.0,694.0,10.0,1.0,40.2
74604797,20725.0, 60 months,14.46,487.2,17162.41,C,C4,< 1 year,RENT,64000.0,Source Verified,Apr-2016,Fully Paid,major_purchase,TX,2.51,685.0,689.0,5.0,0.0,25.8
117867256,16000.0, 60 months,16.02,389.26,389.26,C,C5,10+ years,OWN,115000.0,Verified,Sep-2017,Charged Off,debt_consolidation,CA,15.35,690.0,694.0,10.0,0.0,50.1
67979343,12600.0, 36 months,13.67,428.63,428.63,C,C4,7 years,MORTGAGE,94000.0,Verified,Dec-2015,Charged Off,debt_consolidation,MD,25.04,695.0,699.0,7.0,0.0,92.3
51896808,35000.0, 60 months,16.99,869.66,308.0,D,D3,2 years,RENT,124000.0,Verified,Jun-2015,Charged Off,debt_consolidation,CA,14.33,700.0,704.0,6.0,0.0,94.4
119379977,17000.0, 60 months,15.05,404.88,14556.13,C,C4,10+ years,OWN,48000.0,Not Verified,Sep-2017,Fully Paid,debt_consolidation,CO,34.73,775.0,779.0,11.0,0.0,4.4
39659816,17000.0, 60 months,19.99,450.31,450.31,E,E3,8 years,RENT,48963.0,Source Verified,Jan-2015,Charged Off,debt_consolidation,AZ,27.72,660.0,664.0,15.0,0.0,71.7
56137867,2000.0, 36 months,13.99,68.35,2007.0,C,C4,7 years,RENT,26000.0,Verified,Jul-2015,Fully Paid,other,NY,18.56,675.0,679.0,9.0,1.0,62.6
68062648,6500.0, 36 months,11.48,214.29,214.29,B,B5,< 1 year,MORTGAGE,62000.0,Verified,Dec-2015,Charged Off,credit_card,OH,29.27,665.0,669.0,11.0,0.0,57.1
67789013,3700.0, 36 months,18.99,135.61,1850.65,E,E3,1 year,MORTGAGE,53000.0,Verified,Dec-2015,Fully Paid,small_business,PA,33.02,690.0,694.0,8.0,2.0,87.5
129050622,30000.0, 60 months,30.79,985.21,985.21,G,G1,,OWN,13000.0,Not Verified,Feb-2018,Charged Off,debt_consolidation,LA,38.23,730.0,734.0,3.0,0.0,57.6
38171250,21825.0, 36 months,17.86,787.5,19843.89,D,D5,10+ years,MORTGAGE,50000.0,Verified,Jan-2015,Fully Paid,home_improvement,PA,23.36,725.0,729.0,8.0,0.0,22.2
55121876,30000.0, 60 months,19.19,781.36,781.36,E,E3,2 years,MORTGAGE,100000.0,Source Verified,Aug-2015,Charged Off,home_improvement,AZ,17.52,660.0,664.0,13.0,1.0,7.5
57905243,15000.0, 36 months,6.89,462.41,3006.68,A,A3,10+ years,MORTGAGE,85000.0,Not Verified,Aug-2015,Fully Paid,credit_card,CT,11.44,680.0,684.0,5.0,1.0,78.0
118205352,11225.0, 60 months,18.06,285.41,285.41,D,D2,3 years,RENT,59306.0,Not Verified,Sep-2017,Charged Off,credit_card,NY,30.64,665.0,669.0,25.0,0.0,55.2
40307145,9325.0, 36 months,11.44,307.24,307.24,B,B4,3 years,RENT,30000.0,Source Verified,Jan-2015,Charged Off,debt_consolidation,MN,33.12,670.0,674.0,14.0,1.0,74.0
46388105,19700.0, 60 months,25.8,587.5,587.5,G,G1,3 years,RENT,65000.0,Source Verified,Apr-2015,Charged Off,car,MA,19.15,685.0,689.0,8.0,0.0,46.6
77297556,18000.0, 60 months,9.75,380.24,380.24,B,B3,5 years,RENT,68000.0,Not Verified,May-2016,Charged Off,debt_consolidation,FL,5.28,690.0,694.0,12.0,0.0,17.9
118281719,18000.0, 36 months,16.02,633.01,333.0,C,C5,6 years,MORTGAGE,102000.0,Source Verified,Sep-2017,Charged Off,debt_consolidation,OR,11.07,685.0,689.0,12.0,0.0,53.2
114916312,6000.0, 36 months,10.91,196.18,196.18,B,B4,5 years,RENT,41136.0,Verified,Aug-2017,Charged Off,credit_card,MD,21.41,665.0,669.0,12.0,0.0,79.6
51876376,11000.0, 60 months,17.57,276.77,276.77,D,D4,5 years,RENT,64348.0,Source Verified,Jun-2015,Charged Off,debt_consolidation,CO,14.16,660.0,664.0,17.0,0.0,91.0
51408689,20000.0, 60 months,17.57,503.21,963.16,D,D4,10+ years,RENT,85000.0,Source Verified,Jun-2015,Charged Off,debt_consolidation,CA,4.67,675.0,679.0,2.0,0.0,78.6
41062723,5600.0, 36 months,13.33,189.58,189.58,C,C3,< 1 year,RENT,35000.0,Source Verified,Feb-2015,Charged Off,other,WI,10.25,660.0,664.0,7.0,1.0,41.1
66620734,12000.0, 60 months,21.99,331.36,412.34,F,F1,10+ years,MORTGAGE,47000.0,Verified,Dec-2015,Charged Off,debt_consolidation,IN,17.82,670.0,674.0,7.0,0.0,105.0
54444590,3500.0, 36 months,12.29,116.74,116.54,C,C1,5 years,MORTGAGE,55000.0,Not Verified,Jul-2015,Fully Paid,debt_consolidation,NY,22.07,670.0,674.0,8.0,0.0,75.7
38597148,28000.0, 60 months,19.24,730.04,730.04,E,E2,< 1 year,RENT,120000.0,Source Verified,Jan-2015,Charged Off,debt_consolidation,TX,31.41,675.0,679.0,17.0,1.0,90.7
114179229,40000.0, 60 months,9.44,838.91,838.91,B,B1,10+ years,MORTGAGE,188000.0,Not Verified,Jul-2017,Charged Off,debt_consolidation,MD,10.53,780.0,784.0,10.0,0.0,15.6
47717359,14400.0, 60 months,13.99,334.99,334.99,C,C4,9 years,MORTGAGE,60000.0,Not Verified,May-2015,Charged Off,credit_card,CO,23.4,720.0,724.0,6.0,0.0,84.5
44553476,9250.0, 36 months,6.92,285.28,2513.07,A,A4,10+ years,MORTGAGE,49000.0,Verified,Apr-2015,Fully Paid,credit_card,OH,17.56,765.0,769.0,16.0,0.0,22.3
52798612,7000.0, 36 months,12.69,234.82,234.55,C,C2,2 years,MORTGAGE,55000.0,Source Verified,Jul-2015,Fully Paid,debt_consolidation,RI,16.39,680.0,684.0,9.0,0.0,46.5
55918062,26400.0, 60 months,17.57,664.23,664.23,D,D4,6 years,OWN,70000.0,Source Verified,Jul-2015,Charged Off,debt_consolidation,TX,10.29,675.0,679.0,6.0,1.0,65.6
81345234,25000.0, 36 months,7.89,782.15,15427.07,A,A5,3 years,MORTGAGE,65000.0,Source Verified,Jun-2016,Fully Paid,debt_consolidation,FL,14.03,715.0,719.0,12.0,0.0,53.1
51008226,17000.0, 36 months,9.99,548.47,548.47,B,B3,10+ years,RENT,65000.0,Not Verified,Jun-2015,Charged Off,debt_consolidation,GA,28.27,685.0,689.0,9.0,0.0,61.9
60517258,10000.0, 36 months,6.24,305.31,305.23,A,A2,,OWN,46000.0,Verified,Sep-2015,Fully Paid,home_improvement,MI,16.97,705.0,709.0,7.0,0.0,46.0
113822094,5000.0, 36 months,16.02,175.84,175.84,C,C5,10+ years,RENT,68400.0,Source Verified,Jul-2017,Charged Off,debt_consolidation,WI,15.56,680.0,684.0,10.0,0.0,47.9
63967557,12000.0, 36 months,8.18,377.04,377.38,B,B1,4 years,RENT,45000.0,Not Verified,Nov-2015,Fully Paid,debt_consolidation,NC,22.61,710.0,714.0,10.0,0.0,81.5
54485545,6600.0, 36 months,13.99,225.55,225.55,C,C4,4 years,own,38000.0,Source Verified,Jul-2015,Charged Off,debt_consolidation,RI,31.02,710.0,714.0,13.0,1.0,40.0
58594218,15850.0, 60 months,22.99,446.73,446.73,F,F2,10+ years,RENT,55000.0,Verified,Sep-2015,Charged Off,debt_consolidation,NY,24.33,695.0,699.0,9.0,0.0,83.6
43255984,14400.0, 36 months,7.89,450.52,9690.47,A,A5,7 years,RENT,66550.0,Source Verified,Mar-2015,Fully Paid,debt_consolidation,CA,24.94,735.0,739.0,10.0,0.0,51.9
64350158,16000.0, 36 months,12.05,531.82,531.82,C,C1,,MORTGAGE,120000.0,Verified,Nov-2015,Charged Off,debt_consolidation,VA,23.64,675.0,679.0,10.0,0.0,88.7
55461880,14650.0, 36 months,16.99,522.24,12925.12,D,D3,< 1 year,RENT,90000.0,Not Verified,Jul-2015,Fully Paid,debt_consolidation,MA,8.12,660.0,664.0,6.0,8.0,79.5
67938254,7000.0, 36 months,12.59,234.48,6637.82,C,C2,10+ years,RENT,172000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,SC,15.63,670.0,674.0,11.0,0.0,
53794530,12000.0, 36 months,5.32,361.38,361.28,A,A1,3 years,MORTGAGE,60739.0,Not Verified,Jul-2015,Fully Paid,home_improvement,CO,15.14,805.0,809.0,20.0,0.0,9.8
113467053,35000.0, 36 months,7.35,1086.31,1086.31,A,A4,4 years,OWN,222000.0,Source Verified,Jul-2017,Charged Off,debt_consolidation,CA,23.38,725.0,729.0,15.0,0.0,54.2
66525106,28000.0, 36 months,6.89,863.16,862.81,A,A3,8 years,MORTGAGE,125000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,MD,10.7,730.0,734.0,14.0,0.0,63.0
38579448,11000.0, 36 months,14.31,377.62,2925.99,C,C4,10+ years,RENT,52000.0,Not Verified,Jan-2015,Fully Paid,debt_consolidation,MA,36.97,670.0,674.0,29.0,0.0,23.0
45754417,35000.0, 60 months,17.86,886.11,886.11,D,D5,1 year,OWN,110000.0,Source Verified,Apr-2015,Charged Off,debt_consolidation,FL,17.54,660.0,664.0,18.0,0.0,53.5
84363456,17200.0, 60 months,14.49,404.6,404.6,C,C4,8 years,MORTGAGE,73000.0,Not Verified,Jun-2016,Charged Off,credit_card,NE,13.55,660.0,664.0,18.0,0.0,26.4
65602196,24000.0, 60 months,18.49,615.86,24168.24,E,E2,2 years,MORTGAGE,75000.0,Verified,Nov-2015,Fully Paid,debt_consolidation,NJ,9.7,670.0,674.0,4.0,0.0,91.7
81446744,19200.0, 36 months,10.99,628.5,8333.17,B,B4,5 years,RENT,76000.0,Verified,Jun-2016,Fully Paid,other,NY,9.57,695.0,699.0,26.0,0.0,95.7
50517945,20000.0, 60 months,19.99,529.77,529.77,E,E4,5 years,OWN,70000.0,Source Verified,Jun-2015,Charged Off,debt_consolidation,NJ,29.09,690.0,694.0,26.0,0.0,61.4
63989039,16000.0, 36 months,9.17,510.07,91.39,B,B2,8 years,RENT,67500.0,Not Verified,Nov-2015,Fully Paid,debt_consolidation,CA,21.85,710.0,714.0,12.0,0.0,34.6
41060064,7200.0, 36 months,9.17,229.53,6556.41,B,B2,10+ years,MORTGAGE,80000.0,Not Verified,Feb-2015,Fully Paid,debt_consolidation,NJ,7.64,660.0,664.0,7.0,1.0,29.5
68476170,3225.0, 36 months,20.5,120.68,120.68,E,E4,5 years,MORTGAGE,35000.0,Not Verified,Dec-2015,Charged Off,debt_consolidation,IL,24.01,660.0,664.0,8.0,1.0,43.0
66390912,13000.0, 36 months,5.32,391.5,7.32,A,A1,< 1 year,RENT,52000.0,Not Verified,Dec-2015,Fully Paid,credit_card,NM,17.21,705.0,709.0,9.0,0.0,48.5
78528529,32000.0, 60 months,15.31,766.5,766.5,C,C5,10+ years,RENT,113000.0,Verified,Jun-2016,Charged Off,debt_consolidation,VA,28.98,690.0,694.0,19.0,0.0,33.6
46692196,15000.0, 36 months,10.99,491.01,14.61,B,B4,1 year,RENT,60000.0,Source Verified,Apr-2015,Fully Paid,credit_card,NY,9.76,670.0,674.0,16.0,0.0,57.7
44025645,7000.0, 36 months,13.99,239.21,3735.35,C,C4,10+ years,OWN,22000.0,Source Verified,Apr-2015,Fully Paid,debt_consolidation,GA,30.66,665.0,669.0,7.0,0.0,62.7
67267351,2000.0, 36 months,11.22,65.69,65.53,B,B5,8 years,RENT,80000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,NY,15.0,675.0,679.0,13.0,0.0,52.0
75105184,13475.0, 36 months,8.39,424.69,424.69,B,B1,4 years,MORTGAGE,22000.0,Verified,Apr-2016,Charged Off,debt_consolidation,IN,34.26,665.0,669.0,8.0,0.0,100.1
127766739,30000.0, 60 months,28.72,947.15,947.15,F,F1,,MORTGAGE,100000.0,Source Verified,Jan-2018,Charged Off,credit_card,CA,20.2,700.0,704.0,13.0,1.0,50.4
52829133,8000.0, 36 months,7.26,247.97,1705.77,A,A4,,MORTGAGE,65000.0,Verified,Jun-2015,Fully Paid,debt_consolidation,PA,21.94,710.0,714.0,8.0,0.0,41.6
67968503,6000.0, 36 months,13.18,202.69,403.22,C,C3,< 1 year,RENT,20000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,CA,10.44,695.0,699.0,7.0,0.0,24.3
68394817,15000.0, 60 months,13.99,348.95,348.95,C,C4,< 1 year,OWN,34980.0,Verified,Dec-2015,Charged Off,debt_consolidation,CA,38.25,660.0,664.0,15.0,1.0,42.5
65763312,13000.0, 36 months,7.89,406.72,2406.98,A,A5,2 years,MORTGAGE,42000.0,Verified,Dec-2015,Fully Paid,credit_card,MO,10.06,680.0,684.0,10.0,0.0,43.1
46428561,5000.0, 36 months,16.99,178.24,178.17,D,D3,3 years,MORTGAGE,26000.0,Source Verified,Apr-2015,Fully Paid,other,FL,13.67,665.0,669.0,5.0,0.0,1.5
61339778,16000.0, 36 months,12.69,536.72,8031.11,C,C2,5 years,MORTGAGE,50000.0,Verified,Oct-2015,Fully Paid,debt_consolidation,GA,23.02,680.0,684.0,15.0,0.0,47.0
63335078,10000.0, 36 months,15.61,349.65,349.65,D,D1,10+ years,MORTGAGE,62000.0,Verified,Oct-2015,Charged Off,debt_consolidation,WA,17.7,665.0,669.0,10.0,0.0,49.5
65753736,31425.0, 60 months,21.99,867.75,867.75,F,F1,10+ years,MORTGAGE,70214.0,Source Verified,Nov-2015,Charged Off,small_business,CA,10.7,740.0,744.0,15.0,0.0,59.2
77329302,9800.0, 36 months,7.89,306.6,915.64,A,A5,6 years,MORTGAGE,34000.0,Verified,Apr-2016,Fully Paid,debt_consolidation,NC,20.23,700.0,704.0,12.0,0.0,29.4
53262157,3000.0, 36 months,16.99,106.95,106.64,D,D3,1 year,RENT,18000.0,Not Verified,Jul-2015,Fully Paid,other,CO,13.53,675.0,679.0,6.0,0.0,43.5
78081790,24000.0, 60 months,13.67,554.35,554.35,C,C3,7 years,RENT,,Source Verified,May-2016,Charged Off,debt_consolidation,AZ,11.96,685.0,689.0,7.0,0.0,10.9
55907869,35000.0, 60 months,18.25,893.54,893.54,E,E1,6 years,MORTGAGE,137000.0,Verified,Jul-2015,Charged Off,debt_consolidation,NJ,11.28,685.0,689.0,6.0,0.0,46.4
46124417,7500.0, 36 months,12.69,251.59,2636.21,C,C2,5 years,RENT,58000.0,Source Verified,Apr-2015,Fully Paid,debt_consolidation,NJ,25.91,715.0,719.0,19.0,0.0,18.9
41388429,15000.0, 36 months,7.89,469.29,469.29,A,A5,10+ years,MORTGAGE,100000.0,Not Verified,Feb-2015,Charged Off,credit_card,GA,20.09,675.0,679.0,12.0,0.0,76.9
77351063,15000.0, 60 months,16.29,367.09,367.09,D,D1,10+ years,MORTGAGE,40000.0,Source Verified,Apr-2016,Charged Off,debt_consolidation,GA,18.6,680.0,684.0,11.0,1.0,58.7
79511250,12950.0, 36 months,9.16,412.78,412.78,B,B2,7 years,MORTGAGE,45950.0,Not Verified,May-2016,Charged Off,debt_consolidation,OK,22.59,760.0,764.0,11.0,0.0,32.0
60840809,8000.0, 36 months,5.32,240.92,2602.07,A,A1,3 years,RENT,43000.0,Not Verified,Oct-2015,Fully Paid,debt_consolidation,PA,21.18,765.0,769.0,9.0,0.0,28.0
55231825,25000.0, 60 months,16.99,621.18,621.18,D,D3,10+ years,MORTGAGE,68000.0,Source Verified,Jul-2015,Charged Off,debt_consolidation,NY,32.49,720.0,724.0,8.0,0.0,67.2
40580493,22450.0, 60 months,14.31,525.99,525.99,C,C4,10+ years,MORTGAGE,69000.0,Source Verified,Jan-2015,Charged Off,credit_card,LA,25.79,690.0,694.0,15.0,0.0,79.7
44533321,10000.0, 36 months,6.92,308.41,4163.99,A,A4,5 years,RENT,75000.0,Source Verified,Apr-2015,Fully Paid,credit_card,CA,1.14,775.0,779.0,6.0,0.0,5.9
57194533,25000.0, 36 months,17.57,898.43,3530.57,D,D4,10+ years,RENT,85000.0,Source Verified,Aug-2015,Fully Paid,major_purchase,TX,17.92,660.0,664.0,8.0,1.0,32.2
117858992,8900.0, 36 months,15.05,308.74,8815.58,C,C4,10+ years,RENT,40000.0,Verified,Aug-2017,Fully Paid,debt_consolidation,IL,26.52,685.0,689.0,8.0,1.0,69.6
65834211,35000.0, 60 months,16.99,869.66,869.66,D,D3,10+ years,RENT,80000.0,Source Verified,Nov-2015,Charged Off,debt_consolidation,NY,33.15,710.0,714.0,13.0,0.0,50.8
44066948,30000.0, 60 months,18.84,775.58,780.16,E,E2,,RENT,100000.0,Verified,Apr-2015,Charged Off,debt_consolidation,CA,34.65,675.0,679.0,10.0,0.0,72.0
79995511,40000.0, 36 months,13.67,1360.71,1360.71,C,C3,4 years,RENT,160000.0,Verified,Jun-2016,Charged Off,small_business,NY,8.36,690.0,694.0,9.0,1.0,51.8
55340710,2850.0, 36 months,15.61,99.65,99.65,D,D1,3 years,OWN,30000.0,Verified,Jul-2015,Charged Off,debt_consolidation,MI,27.08,675.0,679.0,9.0,2.0,42.0
48514474,7500.0, 36 months,9.99,241.97,3858.41,B,B3,10+ years,RENT,90000.0,Not Verified,May-2015,Fully Paid,debt_consolidation,NY,12.61,690.0,694.0,5.0,0.0,60.4
60496314,5000.0, 36 months,9.17,159.4,159.18,B,B2,3 years,MORTGAGE,42000.0,Source Verified,Sep-2015,Fully Paid,credit_card,TX,10.97,665.0,669.0,10.0,0.0,78.2
40573538,28000.0, 60 months,18.84,723.88,18568.18,E,E2,2 years,MORTGAGE,85000.0,Verified,Feb-2015,Fully Paid,debt_consolidation,MD,16.42,705.0,709.0,7.0,0.0,96.3
52748252,35000.0, 60 months,24.99,1027.1,1027.1,F,F4,,MORTGAGE,82000.0,Verified,Jun-2015,Charged Off,debt_consolidation,OH,23.88,685.0,689.0,10.0,1.0,63.4
43985502,20125.0, 60 months,18.25,513.79,20349.45,E,E1,10+ years,MORTGAGE,48000.0,Source Verified,Mar-2015,Fully Paid,debt_consolidation,VT,29.6,665.0,669.0,9.0,0.0,90.0
76322765,8000.0, 36 months,10.75,260.97,260.97,B,B4,10+ years,RENT,30000.0,Verified,Apr-2016,Charged Off,credit_card,CA,26.52,670.0,674.0,9.0,1.0,69.1
79021271,15000.0, 60 months,17.27,374.97,374.97,D,D2,10+ years,RENT,38000.0,Source Verified,Jun-2016,Charged Off,debt_consolidation,NY,16.17,680.0,684.0,3.0,0.0,37.2
38629521,8200.0, 36 months,11.99,272.32,6270.23,B,B5,,OWN,53000.0,Verified,Jan-2015,Fully Paid,debt_consolidation,NY,30.62,705.0,709.0,12.0,0.0,27.0
68503294,15000.0, 36 months,8.49,473.45,473.19,B,B1,10+ years,OWN,85000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,MN,30.34,690.0,694.0,21.0,0.0,59.2
118605874,16250.0, 60 months,26.3,489.43,489.43,E,E5,10+ years,RENT,55000.0,Verified,Sep-2017,Charged Off,debt_consolidation,AZ,20.12,685.0,689.0,9.0,0.0,60.4
48544696,8000.0, 36 months,12.69,268.36,268.36,C,C2,9 years,MORTGAGE,34000.0,Not Verified,May-2015,Charged Off,credit_card,OK,28.6,675.0,679.0,14.0,0.0,62.8
67396529,8000.0, 36 months, 13.18 ,270.25,270.25,C,C3,8 years,MORTGAGE,60000.0,Source Verified,Dec-2015,Charged Off,home_improvement , ND ,bad,670.0,674.0,8.0,0.0, 75.8 
79380912,25000.0, 36 months,12.99,842.23,842.23,C,C2,10+ years,RENT,57000.0,Source Verified,May-2016,Charged Off,debt_consolidation,NC,14.36,680.0,684.0,6.0,0.0,50.7
78268251,10000.0, 36 months,10.75,326.21,8442.46,B,B4,1 year,RENT,30000.0,Source Verified,May-2016,Fully Paid,debt_consolidation,AL,18.52,705.0,709.0,8.0,1.0,30.4
65886025,21000.0, 60 months,12.59,473.42,473.42,C,C2,10+ years,OWN,82000.0,Source Verified,Dec-2015,Charged Off,debt_consolidation,NY,20.25,685.0,689.0,11.0,0.0,52.1
68062194,17100.0, 36 months,19.89,634.54,1300.81,E,E3,1 year,RENT,57000.0,Verified,Dec-2015,Charged Off,debt_consolidation,NY,17.79,660.0,664.0,8.0,0.0,64.7
62235457,24975.0, 60 months,17.86,632.31,663.93,D,D5,9 years,MORTGAGE,110000.0,Not Verified,Oct-2015,Charged Off,debt_consolidation,TX,8.73,670.0,674.0,3.0,0.0,97.5
59985355,3600.0, 36 months,16.55,127.55,127.55,D,D2,1 year,RENT,56000.0,Not Verified,Sep-2015,Charged Off,small_business,NY,36.2,665.0,669.0,16.0,0.0,48.2
64872397,18000.0, 36 months,10.99,589.22,1557.95,B,B4,2 years,RENT,130000.0,Source Verified,Nov-2015,Fully Paid,debt_consolidation,NY,5.93,680.0,684.0,9.0,0.0,97.8
55271264,31300.0, 36 months,17.86,1129.38,10.0,D,D5,8 years,MORTGAGE,100000.0,Verified,Jul-2015,Charged Off,debt_consolidation,MI,21.2,665.0,669.0,10.0,2.0,71.0
119981550,4375.0, 36 months,16.02,153.86,3094.78,C,C5,1 year,RENT,52000.0,Source Verified,Sep-2017,Fully Paid,debt_consolidation,TX,17.34,660.0,664.0,7.0,0.0,88.7
